"Date","Price","Open","High","Low","Change %"
"Aug 09, 2010","2.9978","3.0048","3.0095","2.9949","-0.17%"
"Aug 06, 2010","3.0030","3.0284","3.0308","2.9828","-0.84%"
"Aug 05, 2010","3.0284","3.0299","3.0444","3.0076","-0.05%"
"Aug 04, 2010","3.0299","3.0290","3.0516","3.0192","0.03%"
"Aug 03, 2010","3.0290","3.0221","3.0410","3.0058","0.23%"
"Aug 02, 2010","3.0221","3.0665","3.0689","3.0159","-1.61%"
"Jul 30, 2010","3.0717","3.0690","3.0936","3.0547","0.18%"
"Jul 29, 2010","3.0661","3.0719","3.0890","3.0385","-0.49%"
"Jul 28, 2010","3.0813","3.0782","3.1057","3.0538","-0.04%"
"Jul 27, 2010","3.0825","3.1014","3.1031","3.0670","-0.61%"
"Jul 26, 2010","3.1014","3.1465","3.1485","3.0907","-1.37%"
"Jul 23, 2010","3.1446","3.1589","3.1863","3.1303","-0.45%"
"Jul 22, 2010","3.1589","3.2172","3.2323","3.1578","-1.81%"
"Jul 21, 2010","3.2172","3.1843","3.2332","3.1741","1.03%"
"Jul 20, 2010","3.1843","3.1938","3.2228","3.1565","-0.30%"
"Jul 19, 2010","3.1938","3.2138","3.2217","3.1730","0.62%"
"Jul 16, 2010","3.1742","3.1526","3.1858","3.1451","0.69%"
"Jul 15, 2010","3.1526","3.1871","3.1970","3.1433","-1.08%"
"Jul 14, 2010","3.1871","3.1984","3.2073","3.1723","-0.35%"
"Jul 13, 2010","3.1984","3.2286","3.2572","3.1896","-0.94%"
"Jul 12, 2010","3.2286","3.2333","3.2536","3.2263","0.24%"
"Jul 09, 2010","3.2208","3.2124","3.2322","3.1985","0.26%"
"Jul 08, 2010","3.2124","3.2420","3.2420","3.2079","-0.91%"
"Jul 07, 2010","3.2420","3.2569","3.2868","3.2320","-0.46%"
"Jul 06, 2010","3.2569","3.2922","3.3037","3.2393","-1.07%"
"Jul 05, 2010","3.2922","3.3034","3.3104","3.2782","-0.45%"
"Jul 02, 2010","3.3072","3.3252","3.3309","3.2863","-0.54%"
"Jul 01, 2010","3.3252","3.3954","3.4106","3.3198","-2.07%"
"Jun 30, 2010","3.3954","3.4085","3.4167","3.3495","-0.38%"
"Jun 29, 2010","3.4085","3.3754","3.4360","3.3745","0.98%"
"Jun 28, 2010","3.3754","3.3205","3.3868","3.3144","1.38%"
"Jun 25, 2010","3.3295","3.3375","3.3773","3.3139","-0.24%"
"Jun 24, 2010","3.3375","3.3012","3.3611","3.2856","1.10%"
"Jun 23, 2010","3.3012","3.3131","3.3453","3.2942","-0.36%"
"Jun 22, 2010","3.3131","3.2923","3.3175","3.2805","0.63%"
"Jun 21, 2010","3.2923","3.2539","3.3026","3.2218","0.87%"
"Jun 18, 2010","3.2638","3.2889","3.3043","3.2638","-0.76%"
"Jun 17, 2010","3.2889","3.3054","3.3483","3.2788","-0.50%"
"Jun 16, 2010","3.3054","3.3030","3.3438","3.2812","0.07%"
"Jun 15, 2010","3.3030","3.3386","3.3605","3.2883","-1.07%"
"Jun 14, 2010","3.3386","3.3672","3.3794","3.3062","-1.49%"
"Jun 11, 2010","3.3891","3.3716","3.4196","3.3615","0.52%"
"Jun 10, 2010","3.3716","3.4582","3.4672","3.3655","-2.50%"
"Jun 09, 2010","3.4582","3.4504","3.4638","3.4066","0.23%"
"Jun 08, 2010","3.4504","3.4921","3.4972","3.4448","-1.19%"
"Jun 07, 2010","3.4921","3.5038","3.5290","3.4554","-0.04%"
"Jun 04, 2010","3.4935","3.3807","3.5032","3.3516","3.34%"
"Jun 03, 2010","3.3807","3.3451","3.3967","3.2980","1.06%"
"Jun 02, 2010","3.3451","3.3605","3.3821","3.3344","-0.46%"
"Jun 01, 2010","3.3605","3.3199","3.4074","3.3079","1.22%"
"May 31, 2010","3.3199","3.3213","3.3300","3.3019","-0.02%"
"May 28, 2010","3.3207","3.2914","3.3327","3.2481","0.89%"
"May 27, 2010","3.2914","3.3899","3.3912","3.2698","-2.91%"
"May 26, 2010","3.3899","3.3518","3.4005","3.3382","1.14%"
"May 25, 2010","3.3518","3.3291","3.4289","3.3260","0.68%"
"May 24, 2010","3.3291","3.2803","3.3335","3.2624","1.82%"
"May 21, 2010","3.2695","3.3245","3.3318","3.2576","-1.65%"
"May 20, 2010","3.3245","3.3064","3.4129","3.2862","0.55%"
"May 19, 2010","3.3064","3.3373","3.3685","3.2911","-0.93%"
"May 18, 2010","3.3373","3.2466","3.3418","3.2094","2.79%"
"May 17, 2010","3.2466","3.2466","3.2954","3.2279","-0.02%"
"May 14, 2010","3.2473","3.1523","3.2660","3.1334","3.04%"
"May 13, 2010","3.1516","3.1242","3.1635","3.1080","0.88%"
"May 12, 2010","3.1242","3.1824","3.2029","3.1206","-1.81%"
"May 11, 2010","3.1817","3.1155","3.2138","3.1140","1.07%"
"May 10, 2010","3.1479","3.1740","3.1884","3.0420","-2.51%"
"May 07, 2010","3.2290","3.3246","3.3681","3.2130","-2.88%"
"May 06, 2010","3.3246","3.1846","3.3810","3.1742","4.40%"
"May 05, 2010","3.1846","3.1105","3.2026","3.0821","2.38%"
"May 04, 2010","3.1105","2.9725","3.1132","2.9675","4.64%"
"May 03, 2010","2.9725","2.9449","2.9939","2.9449","0.61%"
"Apr 30, 2010","2.9545","2.9466","2.9638","2.9248","0.26%"
"Apr 29, 2010","2.9468","2.9726","2.9792","2.9435","-0.87%"
"Apr 28, 2010","2.9726","2.9854","3.0108","2.9491","-0.43%"
"Apr 27, 2010","2.9854","2.8977","2.9931","2.8976","3.03%"
"Apr 26, 2010","2.8977","2.9040","2.9207","2.8923","-0.06%"
"Apr 23, 2010","2.8993","2.9408","2.9431","2.8989","-1.41%"
"Apr 22, 2010","2.9408","2.8882","2.9435","2.8787","1.82%"
"Apr 21, 2010","2.8882","2.8941","2.9013","2.8721","-0.20%"
"Apr 20, 2010","2.8941","2.8897","2.8970","2.8754","0.15%"
"Apr 19, 2010","2.8897","2.8834","2.9143","2.8806","0.58%"
"Apr 16, 2010","2.8731","2.8457","2.8880","2.8457","0.97%"
"Apr 15, 2010","2.8455","2.8256","2.8612","2.8239","0.70%"
"Apr 14, 2010","2.8256","2.8458","2.8472","2.8232","-0.71%"
"Apr 13, 2010","2.8458","2.8430","2.8665","2.8404","0.10%"
"Apr 12, 2010","2.8430","2.8497","2.8573","2.8349","-0.85%"
"Apr 09, 2010","2.8673","2.8776","2.9066","2.8590","-0.36%"
"Apr 08, 2010","2.8776","2.8706","2.9040","2.8688","0.24%"
"Apr 07, 2010","2.8706","2.8652","2.8832","2.8567","0.19%"
"Apr 06, 2010","2.8652","2.8508","2.8763","2.8489","0.51%"
"Apr 05, 2010","2.8508","2.8445","2.8531","2.8350","0.09%"
"Apr 02, 2010","2.8483","2.8327","2.8542","2.8321","0.55%"
"Apr 01, 2010","2.8327","2.8516","2.8573","2.8264","-0.73%"
"Mar 31, 2010","2.8536","2.8816","2.8936","2.8410","-0.93%"
"Mar 30, 2010","2.8805","2.8779","2.8930","2.8641","0.09%"
"Mar 29, 2010","2.8779","2.8999","2.9095","2.8774","-1.01%"
"Mar 26, 2010","2.9073","2.9290","2.9337","2.8984","-0.74%"
"Mar 25, 2010","2.9290","2.9168","2.9428","2.8975","0.42%"
"Mar 24, 2010","2.9168","2.8864","2.9240","2.8828","1.05%"
"Mar 23, 2010","2.8864","2.8662","2.8998","2.8651","0.70%"
"Mar 22, 2010","2.8662","2.8807","2.9166","2.8653","-0.38%"
"Mar 19, 2010","2.8770","2.8487","2.8840","2.8430","0.99%"
"Mar 18, 2010","2.8487","2.8138","2.8585","2.8132","1.24%"
"Mar 17, 2010","2.8138","2.8111","2.8202","2.7961","0.10%"
"Mar 16, 2010","2.8111","2.8470","2.8510","2.8045","-1.26%"
"Mar 15, 2010","2.8470","2.8211","2.8572","2.8209","0.92%"
"Mar 12, 2010","2.8210","2.8494","2.8526","2.8196","-0.99%"
"Mar 11, 2010","2.8493","2.8457","2.8702","2.8441","0.11%"
"Mar 10, 2010","2.8462","2.8450","2.8641","2.8319","0.04%"
"Mar 09, 2010","2.8450","2.8401","2.8797","2.8369","0.17%"
"Mar 08, 2010","2.8402","2.8420","2.8466","2.8234","-0.01%"
"Mar 05, 2010","2.8404","2.8689","2.8720","2.8396","-0.99%"
"Mar 04, 2010","2.8687","2.8480","2.8779","2.8454","0.72%"
"Mar 03, 2010","2.8482","2.8764","2.8872","2.8385","-0.98%"
"Mar 02, 2010","2.8763","2.8966","2.9267","2.8717","-0.70%"
"Mar 01, 2010","2.8965","2.8949","2.9259","2.8814","0.14%"
"Feb 26, 2010","2.8925","2.9392","2.9410","2.8813","-1.58%"
"Feb 25, 2010","2.9390","2.9358","2.9778","2.9306","0.10%"
"Feb 24, 2010","2.9360","2.9576","2.9670","2.9219","-0.73%"
"Feb 23, 2010","2.9575","2.9133","2.9654","2.8854","1.52%"
"Feb 22, 2010","2.9133","2.9212","2.9298","2.8996","-0.43%"
"Feb 19, 2010","2.9259","2.9735","2.9848","2.9250","-1.61%"
"Feb 18, 2010","2.9737","2.9236","2.9790","2.9224","1.71%"
"Feb 17, 2010","2.9236","2.8924","2.9332","2.8811","1.06%"
"Feb 16, 2010","2.8928","2.9637","2.9657","2.8883","-2.39%"
"Feb 15, 2010","2.9637","2.9533","2.9694","2.9452","0.51%"
"Feb 12, 2010","2.9488","2.9371","2.9842","2.9357","0.61%"
"Feb 11, 2010","2.9308","2.9566","2.9701","2.9252","-0.88%"
"Feb 10, 2010","2.9568","2.9458","2.9785","2.9305","0.38%"
"Feb 09, 2010","2.9456","3.0120","3.0133","2.9290","-2.20%"
"Feb 08, 2010","3.0120","2.9982","3.0190","2.9703","0.54%"
"Feb 05, 2010","2.9959","2.9684","3.0348","2.9550","0.92%"
"Feb 04, 2010","2.9686","2.8854","2.9757","2.8816","3.05%"
"Feb 03, 2010","2.8807","2.8443","2.8906","2.8269","1.27%"
"Feb 02, 2010","2.8445","2.8611","2.8702","2.8437","-0.58%"
"Feb 01, 2010","2.8610","2.9121","2.9230","2.8548","-2.07%"
"Jan 29, 2010","2.9215","2.9221","2.9364","2.8916","-0.02%"
"Jan 28, 2010","2.9221","2.9176","2.9375","2.8927","0.16%"
"Jan 27, 2010","2.9175","2.8946","2.9302","2.8917","0.77%"
"Jan 26, 2010","2.8952","2.8772","2.9181","2.8708","0.63%"
"Jan 25, 2010","2.8771","2.8880","2.8989","2.8588","-0.58%"
"Jan 22, 2010","2.8938","2.9025","2.9141","2.8728","-0.30%"
"Jan 21, 2010","2.9025","2.8709","2.9098","2.8613","1.10%"
"Jan 20, 2010","2.8710","2.8045","2.8817","2.8028","2.37%"
"Jan 19, 2010","2.8045","2.7883","2.8305","2.7804","0.58%"
"Jan 18, 2010","2.7883","2.8176","2.8250","2.7874","-0.98%"
"Jan 15, 2010","2.8159","2.7923","2.8298","2.7917","0.85%"
"Jan 14, 2010","2.7921","2.7915","2.8093","2.7761","0.02%"
"Jan 13, 2010","2.7915","2.8142","2.8196","2.7735","-0.81%"
"Jan 12, 2010","2.8143","2.8028","2.8283","2.7944","0.42%"
"Jan 11, 2010","2.8026","2.8105","2.8108","2.7847","-0.65%"
"Jan 08, 2010","2.8210","2.8692","2.8810","2.8187","-1.68%"
"Jan 07, 2010","2.8692","2.8402","2.8840","2.8318","1.01%"
"Jan 06, 2010","2.8405","2.8504","2.8721","2.8344","-0.35%"
"Jan 05, 2010","2.8504","2.8302","2.8550","2.8098","0.71%"
"Jan 04, 2010","2.8302","2.8737","2.8862","2.8246","-1.21%"
"Jan 01, 2010","2.8649","2.8649","2.8649","2.8649","0.00%"
"Dec 31, 2009","2.8649","2.8813","2.8821","2.8468","-0.58%"
"Dec 30, 2009","2.8817","2.8834","2.8951","2.8709","-0.07%"
"Dec 29, 2009","2.8836","2.8959","2.8998","2.8619","-0.43%"
"Dec 28, 2009","2.8960","2.8872","2.8965","2.8783","0.37%"
"Dec 25, 2009","2.8853","2.8853","2.8853","2.8853","0.00%"
"Dec 24, 2009","2.8852","2.9021","2.9042","2.8773","-0.59%"
"Dec 23, 2009","2.9022","2.9231","2.9341","2.8952","-0.73%"
"Dec 22, 2009","2.9234","2.9382","2.9425","2.9135","-0.49%"
"Dec 21, 2009","2.9378","2.9240","2.9430","2.9122","0.29%"
"Dec 18, 2009","2.9293","2.9296","2.9507","2.9009","-0.01%"
"Dec 17, 2009","2.9295","2.8754","2.9392","2.8738","1.91%"
"Dec 16, 2009","2.8747","2.8965","2.9164","2.8512","-0.76%"
"Dec 15, 2009","2.8966","2.8362","2.9122","2.8340","2.13%"
"Dec 14, 2009","2.8362","2.8412","2.8443","2.8142","-0.15%"
"Dec 11, 2009","2.8404","2.8206","2.8502","2.7985","0.69%"
"Dec 10, 2009","2.8209","2.8242","2.8325","2.7981","-0.11%"
"Dec 09, 2009","2.8241","2.8056","2.8420","2.7883","0.64%"
"Dec 08, 2009","2.8061","2.7410","2.8184","2.7344","2.39%"
"Dec 07, 2009","2.7405","2.7267","2.7649","2.7170","0.25%"
"Dec 04, 2009","2.7336","2.7181","2.7445","2.6999","0.59%"
"Dec 03, 2009","2.7177","2.7227","2.7259","2.7018","-0.17%"
"Dec 02, 2009","2.7224","2.7280","2.7344","2.7159","-0.20%"
"Dec 01, 2009","2.7279","2.7683","2.7834","2.7190","-1.46%"
"Nov 30, 2009","2.7683","2.7643","2.7835","2.7397","-0.11%"
"Nov 27, 2009","2.7713","2.7759","2.8298","2.7620","-0.19%"
"Nov 26, 2009","2.7766","2.7132","2.7803","2.7108","2.36%"
"Nov 25, 2009","2.7125","2.7524","2.7534","2.7062","-1.46%"
"Nov 24, 2009","2.7526","2.7555","2.7761","2.7454","-0.12%"
"Nov 23, 2009","2.7559","2.7923","2.7930","2.7435","-1.36%"
"Nov 20, 2009","2.7940","2.7748","2.8105","2.7645","0.70%"
"Nov 19, 2009","2.7746","2.7446","2.7940","2.7442","1.10%"
"Nov 18, 2009","2.7445","2.7499","2.7526","2.7341","-0.19%"
"Nov 17, 2009","2.7498","2.7241","2.7729","2.7212","0.94%"
"Nov 16, 2009","2.7241","2.7421","2.7508","2.7168","-1.02%"
"Nov 13, 2009","2.7521","2.7804","2.7824","2.7445","-1.05%"
"Nov 12, 2009","2.7812","2.7582","2.7887","2.7496","0.83%"
"Nov 11, 2009","2.7583","2.7856","2.7894","2.7397","-0.98%"
"Nov 10, 2009","2.7856","2.7999","2.8137","2.7756","-0.51%"
"Nov 09, 2009","2.7999","2.8527","2.8568","2.7929","-1.98%"
"Nov 06, 2009","2.8565","2.8611","2.8714","2.8434","-0.15%"
"Nov 05, 2009","2.8609","2.8604","2.8826","2.8427","0.05%"
"Nov 04, 2009","2.8594","2.8947","2.9040","2.8434","-1.22%"
"Nov 03, 2009","2.8946","2.9089","2.9464","2.8939","-0.50%"
"Nov 02, 2009","2.9090","2.9028","2.9386","2.8606","0.71%"
"Oct 30, 2009","2.8885","2.8495","2.8971","2.8457","1.37%"
"Oct 29, 2009","2.8495","2.9114","2.9179","2.8401","-2.14%"
"Oct 28, 2009","2.9117","2.8451","2.9158","2.8402","2.33%"
"Oct 27, 2009","2.8453","2.8276","2.8656","2.8124","0.61%"
"Oct 26, 2009","2.8280","2.7863","2.8405","2.7725","1.60%"
"Oct 23, 2009","2.7834","2.7734","2.7902","2.7693","0.36%"
"Oct 22, 2009","2.7734","2.7716","2.8095","2.7674","0.06%"
"Oct 21, 2009","2.7717","2.7890","2.8052","2.7639","-0.62%"
"Oct 20, 2009","2.7890","2.7839","2.8066","2.7683","0.18%"
"Oct 19, 2009","2.7839","2.8267","2.8393","2.7814","-1.39%"
"Oct 16, 2009","2.8231","2.8000","2.8413","2.7958","0.81%"
"Oct 15, 2009","2.8003","2.8192","2.8466","2.7972","-0.66%"
"Oct 14, 2009","2.8190","2.8441","2.8456","2.8100","-0.88%"
"Oct 13, 2009","2.8439","2.8564","2.8645","2.8392","-0.41%"
"Oct 12, 2009","2.8556","2.9087","2.9202","2.8484","-1.29%"
"Oct 09, 2009","2.8930","2.8688","2.9174","2.8669","0.87%"
"Oct 08, 2009","2.8680","2.8695","2.8899","2.8458","-0.05%"
"Oct 07, 2009","2.8695","2.8449","2.8914","2.8388","0.87%"
"Oct 06, 2009","2.8448","2.8661","2.8667","2.8318","-0.75%"
"Oct 05, 2009","2.8662","2.8932","2.8942","2.8602","-1.18%"
"Oct 02, 2009","2.9003","2.9430","2.9572","2.8833","-1.45%"
"Oct 01, 2009","2.9431","2.8720","2.9434","2.8693","2.48%"
"Sep 30, 2009","2.8720","2.9026","2.9115","2.8672","-1.05%"
"Sep 29, 2009","2.9026","2.8718","2.9215","2.8612","1.07%"
"Sep 28, 2009","2.8718","2.8556","2.9029","2.8547","0.20%"
"Sep 25, 2009","2.8661","2.8658","2.8772","2.8447","0.01%"
"Sep 24, 2009","2.8658","2.8408","2.8712","2.8090","0.87%"
"Sep 23, 2009","2.8410","2.8125","2.8516","2.8092","1.05%"
"Sep 22, 2009","2.8116","2.8412","2.8412","2.8026","-1.04%"
"Sep 21, 2009","2.8412","2.8097","2.8569","2.8079","0.89%"
"Sep 18, 2009","2.8160","2.8049","2.8348","2.7955","0.40%"
"Sep 17, 2009","2.8049","2.8067","2.8186","2.7746","0.16%"
"Sep 16, 2009","2.8005","2.8295","2.8334","2.7950","-1.02%"
"Sep 15, 2009","2.8294","2.8620","2.8684","2.8230","-1.14%"
"Sep 14, 2009","2.8620","2.8577","2.9218","2.8558","0.02%"
"Sep 11, 2009","2.8613","2.8432","2.8759","2.8344","0.70%"
"Sep 10, 2009","2.8415","2.8357","2.8811","2.8224","0.20%"
"Sep 09, 2009","2.8359","2.8197","2.8449","2.8113","0.60%"
"Sep 08, 2009","2.8190","2.8607","2.8663","2.8114","-1.46%"
"Sep 07, 2009","2.8609","2.8601","2.8775","2.8531","0.07%"
"Sep 04, 2009","2.8590","2.8976","2.9093","2.8520","-1.33%"
"Sep 03, 2009","2.8976","2.9100","2.9112","2.8692","-0.43%"
"Sep 02, 2009","2.9100","2.9369","2.9471","2.9052","-0.91%"
"Sep 01, 2009","2.9367","2.8569","2.9474","2.8368","2.80%"
"Aug 31, 2009","2.8567","2.8598","2.8779","2.8491","-0.20%"
"Aug 28, 2009","2.8624","2.8667","2.8696","2.8321","-0.15%"
"Aug 27, 2009","2.8667","2.8935","2.9072","2.8532","-0.93%"
"Aug 26, 2009","2.8937","2.8619","2.9015","2.8389","1.11%"
"Aug 25, 2009","2.8619","2.8716","2.8897","2.8325","-0.34%"
"Aug 24, 2009","2.8718","2.8640","2.8856","2.8592","0.22%"
"Aug 21, 2009","2.8655","2.9075","2.9223","2.8489","-1.43%"
"Aug 20, 2009","2.9072","2.9153","2.9276","2.9007","-0.28%"
"Aug 19, 2009","2.9153","2.9394","2.9786","2.9063","-0.82%"
"Aug 18, 2009","2.9394","2.9635","2.9731","2.9366","-0.81%"
"Aug 17, 2009","2.9635","2.9266","2.9920","2.9229","1.53%"
"Aug 14, 2009","2.9188","2.8868","2.9348","2.8798","1.11%"
"Aug 13, 2009","2.8868","2.9154","2.9211","2.8700","-0.97%"
"Aug 12, 2009","2.9151","2.9459","2.9898","2.9055","-1.05%"
"Aug 11, 2009","2.9460","2.9090","2.9707","2.9030","1.28%"
"Aug 10, 2009","2.9089","2.8816","2.9256","2.8658","1.05%"
"Aug 07, 2009","2.8787","2.8985","2.9070","2.8592","-0.71%"
"Aug 06, 2009","2.8993","2.8510","2.9154","2.8446","1.69%"
"Aug 05, 2009","2.8510","2.8382","2.8695","2.8368","0.45%"
"Aug 04, 2009","2.8382","2.8286","2.8761","2.8239","0.34%"
"Aug 03, 2009","2.8286","2.9004","2.9145","2.8225","-2.54%"
"Jul 31, 2009","2.9022","2.9508","2.9575","2.8952","-1.64%"
"Jul 30, 2009","2.9505","2.9857","2.9871","2.9484","-1.23%"
"Jul 29, 2009","2.9873","2.9517","2.9942","2.9402","1.20%"
"Jul 28, 2009","2.9519","2.9183","2.9651","2.9037","1.16%"
"Jul 27, 2009","2.9181","2.9542","2.9588","2.9111","-0.96%"
"Jul 24, 2009","2.9465","2.9772","2.9864","2.9380","-1.04%"
"Jul 23, 2009","2.9774","2.9942","2.9945","2.9473","-0.55%"
"Jul 22, 2009","2.9940","3.0024","3.0206","2.9834","-0.28%"
"Jul 21, 2009","3.0024","2.9816","3.0246","2.9733","0.70%"
"Jul 20, 2009","2.9816","3.0569","3.0589","2.9704","-2.69%"
"Jul 17, 2009","3.0640","3.0480","3.0868","3.0462","0.52%"
"Jul 16, 2009","3.0480","3.0363","3.0716","3.0131","0.35%"
"Jul 15, 2009","3.0373","3.0724","3.0746","3.0220","-1.16%"
"Jul 14, 2009","3.0730","3.1254","3.1374","3.0631","-1.67%"
"Jul 13, 2009","3.1253","3.1275","3.1696","3.1220","-0.25%"
"Jul 10, 2009","3.1331","3.1012","3.1546","3.1004","1.03%"
"Jul 09, 2009","3.1012","3.1859","3.1868","3.0890","-2.66%"
"Jul 08, 2009","3.1858","3.1719","3.2064","3.1599","0.44%"
"Jul 07, 2009","3.1719","3.1208","3.1730","3.1060","1.64%"
"Jul 06, 2009","3.1208","3.1074","3.1645","3.1023","0.24%"
"Jul 03, 2009","3.1132","3.1265","3.1339","3.0960","-0.43%"
"Jul 02, 2009","3.1265","3.0696","3.1452","3.0670","1.85%"
"Jul 01, 2009","3.0696","3.1676","3.1799","3.0654","-3.09%"
"Jun 30, 2009","3.1675","3.1783","3.1975","3.1348","-0.34%"
"Jun 29, 2009","3.1783","3.1970","3.2312","3.1757","-0.63%"
"Jun 26, 2009","3.1983","3.2061","3.2099","3.1817","-0.28%"
"Jun 25, 2009","3.2072","3.2470","3.2561","3.2047","-1.23%"
"Jun 24, 2009","3.2470","3.2307","3.2608","3.1986","0.50%"
"Jun 23, 2009","3.2307","3.2751","3.2969","3.2214","-1.36%"
"Jun 22, 2009","3.2751","3.2355","3.2795","3.2286","0.81%"
"Jun 19, 2009","3.2488","3.2535","3.2785","3.2038","-0.04%"
"Jun 18, 2009","3.2500","3.2397","3.2818","3.2298","0.32%"
"Jun 17, 2009","3.2397","3.2696","3.2778","3.2312","-1.01%"
"Jun 16, 2009","3.2727","3.2846","3.2913","3.2385","-0.38%"
"Jun 15, 2009","3.2851","3.1938","3.3001","3.1868","2.21%"
"Jun 12, 2009","3.2141","3.1608","3.2141","3.1513","1.68%"
"Jun 11, 2009","3.1610","3.2045","3.2113","3.1394","-1.36%"
"Jun 10, 2009","3.2045","3.1821","3.2254","3.1425","0.71%"
"Jun 09, 2009","3.1819","3.2382","3.2588","3.1736","-1.74%"
"Jun 08, 2009","3.2383","3.2446","3.3032","3.2359","-0.90%"
"Jun 05, 2009","3.2677","3.1744","3.2677","3.1586","2.94%"
"Jun 04, 2009","3.1744","3.1963","3.2101","3.1557","-0.69%"
"Jun 03, 2009","3.1963","3.1268","3.2122","3.0980","2.22%"
"Jun 02, 2009","3.1268","3.1365","3.1798","3.1117","-0.31%"
"Jun 01, 2009","3.1365","3.1917","3.1976","3.1044","-0.48%"
"May 29, 2009","3.1517","3.2416","3.2684","3.1517","-2.77%"
"May 28, 2009","3.2416","3.2110","3.2711","3.2020","0.95%"
"May 27, 2009","3.2110","3.1564","3.2142","3.1477","1.78%"
"May 26, 2009","3.1548","3.1421","3.2073","3.1291","0.41%"
"May 25, 2009","3.1420","3.1308","3.1667","3.1204","0.60%"
"May 22, 2009","3.1232","3.1448","3.1737","3.1218","-0.70%"
"May 21, 2009","3.1452","3.1486","3.2112","3.1417","-0.07%"
"May 20, 2009","3.1473","3.1915","3.2181","3.1257","-1.38%"
"May 19, 2009","3.1914","3.2588","3.2637","3.1859","-2.07%"
"May 18, 2009","3.2588","3.3108","3.3336","3.2461","-1.98%"
"May 15, 2009","3.3247","3.2791","3.3247","3.2653","1.39%"
"May 14, 2009","3.2790","3.2849","3.3186","3.2670","-0.19%"
"May 13, 2009","3.2852","3.2085","3.2919","3.1893","2.39%"
"May 12, 2009","3.2085","3.2227","3.2533","3.1946","-0.44%"
"May 11, 2009","3.2227","3.1843","3.2417","3.1671","1.26%"
"May 08, 2009","3.1825","3.2616","3.2757","3.1825","-2.43%"
"May 07, 2009","3.2616","3.2768","3.3026","3.1996","-0.46%"
"May 06, 2009","3.2768","3.2773","3.3207","3.2689","-0.02%"
"May 05, 2009","3.2773","3.2376","3.2863","3.2257","1.23%"
"May 04, 2009","3.2376","3.2943","3.3337","3.2322","-1.52%"
"May 01, 2009","3.2877","3.3341","3.3344","3.2877","-1.39%"
"Apr 30, 2009","3.3342","3.3089","3.3677","3.2609","0.76%"
"Apr 29, 2009","3.3089","3.4070","3.4100","3.2809","-2.88%"
"Apr 28, 2009","3.4070","3.4911","3.5213","3.3958","-2.41%"
"Apr 27, 2009","3.4911","3.4042","3.5044","3.4038","3.84%"
"Apr 24, 2009","3.3620","3.4449","3.4495","3.3620","-2.40%"
"Apr 23, 2009","3.4446","3.3938","3.4659","3.3670","1.50%"
"Apr 22, 2009","3.3938","3.4027","3.4340","3.3776","-0.26%"
"Apr 21, 2009","3.4026","3.4266","3.4604","3.3712","-0.70%"
"Apr 20, 2009","3.4266","3.3228","3.4280","3.3204","3.37%"
"Apr 17, 2009","3.3150","3.2535","3.3150","3.2468","1.90%"
"Apr 16, 2009","3.2533","3.2406","3.2864","3.2294","0.39%"
"Apr 15, 2009","3.2406","3.2317","3.2681","3.1881","0.29%"
"Apr 14, 2009","3.2313","3.2572","3.3190","3.1903","-0.83%"
"Apr 13, 2009","3.2585","3.3161","3.3233","3.2510","-2.66%"
"Apr 10, 2009","3.3475","3.3079","3.3475","3.2964","1.19%"
"Apr 09, 2009","3.3081","3.3534","3.3740","3.2870","-1.34%"
"Apr 08, 2009","3.3532","3.3853","3.4474","3.3358","-0.94%"
"Apr 07, 2009","3.3849","3.3614","3.4031","3.3352","0.69%"
"Apr 06, 2009","3.3616","3.2994","3.3616","3.2514","0.18%"
"Apr 03, 2009","3.3555","3.2853","3.3555","3.2799","2.14%"
"Apr 02, 2009","3.2853","3.4130","3.4132","3.2686","-3.74%"
"Apr 01, 2009","3.4129","3.5096","3.5638","3.3929","-2.76%"
"Mar 31, 2009","3.5098","3.5927","3.5964","3.4783","-2.31%"
"Mar 30, 2009","3.5927","3.5348","3.6195","3.5311","1.62%"
"Mar 27, 2009","3.5356","3.3728","3.5356","3.3614","4.83%"
"Mar 26, 2009","3.3728","3.3673","3.3909","3.3506","0.17%"
"Mar 25, 2009","3.3672","3.3670","3.4257","3.3389","-0.00%"
"Mar 24, 2009","3.3673","3.3447","3.3822","3.3013","0.68%"
"Mar 23, 2009","3.3447","3.3772","3.3884","3.3284","0.11%"
"Mar 20, 2009","3.3409","3.3921","3.4279","3.3409","-1.52%"
"Mar 19, 2009","3.3923","3.3478","3.3964","3.3129","1.33%"
"Mar 18, 2009","3.3478","3.4580","3.5058","3.3253","-3.19%"
"Mar 17, 2009","3.4580","3.4486","3.5183","3.4244","0.28%"
"Mar 16, 2009","3.4485","3.4977","3.5018","3.3897","-2.29%"
"Mar 13, 2009","3.5295","3.5023","3.5295","3.4455","0.78%"
"Mar 12, 2009","3.5023","3.6107","3.6468","3.4710","-3.00%"
"Mar 11, 2009","3.6107","3.6458","3.7024","3.5627","-0.96%"
"Mar 10, 2009","3.6458","3.7647","3.7660","3.6455","-3.16%"
"Mar 09, 2009","3.7649","3.6980","3.7844","3.6716","2.48%"
"Mar 06, 2009","3.6739","3.7876","3.7897","3.6739","-3.00%"
"Mar 05, 2009","3.7876","3.7079","3.7969","3.6905","2.15%"
"Mar 04, 2009","3.7079","3.8104","3.8408","3.6910","-2.69%"
