Date;Price;Akcyza;Opłata paliwowa;Change %
30.11.2007;3,28;1,05;0,09177;-0,91%
29.11.2007;3,31;1,05;0,09177;-0,30%
28.11.2007;3,32;1,05;0,09177;0,30%
27.11.2007;3,31;1,05;0,09177;0,30%
24.11.2007;3,3;1,05;0,09177;0,92%
23.11.2007;3,27;1,05;0,09177;0,62%
22.11.2007;3,25;1,05;0,09177;0,62%
21.11.2007;3,23;1,05;0,09177;0,31%
20.11.2007;3,22;1,05;0,09177;0,31%
17.11.2007;3,21;1,05;0,09177;0,00%
16.11.2007;3,21;1,05;0,09177;-0,31%
15.11.2007;3,22;1,05;0,09177;-0,92%
14.11.2007;3,25;1,05;0,09177;-0,31%
13.11.2007;3,26;1,05;0,09177;0,00%
10.11.2007;3,26;1,05;0,09177;0,62%
8.11.2007;3,24;1,05;0,09177;1,25%
7.11.2007;3,2;1,05;0,09177;1,59%
6.11.2007;3,15;1,05;0,09177;1,29%
3.11.2007;3,11;1,05;0,09177;0,97%
1.11.2007;3,08;1,05;0,09177;0,65%
31.10.2007;3,06;1,05;0,09177;0,66%
30.10.2007;3,04;1,05;0,09177;0,00%
27.10.2007;3,04;1,05;0,09177;0,00%
26.10.2007;3,04;1,05;0,09177;-0,33%
25.10.2007;3,05;1,05;0,09177;0,00%
24.10.2007;3,05;1,05;0,09177;0,00%
23.10.2007;3,05;1,05;0,09177;0,33%
20.10.2007;3,04;1,05;0,09177;0,66%
19.10.2007;3,02;1,05;0,09177;0,33%
18.10.2007;3,01;1,05;0,09177;1,01%
17.10.2007;2,98;1,05;0,09177;0,34%
16.10.2007;2,97;1,05;0,09177;0,00%
13.10.2007;2,97;1,05;0,09177;0,68%
12.10.2007;2,95;1,05;0,09177;0,00%
11.10.2007;2,95;1,05;0,09177;0,00%
10.10.2007;2,95;1,05;0,09177;-0,34%
9.10.2007;2,96;1,05;0,09177;0,00%
6.10.2007;2,96;1,05;0,09177;-0,34%
5.10.2007;2,97;1,05;0,09177;0,00%
4.10.2007;2,97;1,05;0,09177;-0,67%
3.10.2007;2,99;1,05;0,09177;-0,33%
2.10.2007;3;1,05;0,09177;-0,66%
29.09.2007;3,02;1,05;0,09177;1,00%
28.09.2007;2,99;1,05;0,09177;0,00%
27.09.2007;2,99;1,05;0,09177;-0,33%
26.09.2007;3;1,05;0,09177;0,00%
25.09.2007;3;1,05;0,09177;0,00%
22.09.2007;3;1,05;0,09177;0,00%
21.09.2007;3;1,05;0,09177;0,00%
20.09.2007;3;1,05;0,09177;0,33%
19.09.2007;2,99;1,05;0,09177;0,00%
18.09.2007;2,99;1,05;0,09177;0,34%
15.09.2007;2,98;1,05;0,09177;0,00%
14.09.2007;2,98;1,05;0,09177;0,00%
13.09.2007;2,98;1,05;0,09177;0,00%
12.09.2007;2,98;1,05;0,09177;0,34%
11.09.2007;2,97;1,05;0,09177;0,34%
8.09.2007;2,96;1,05;0,09177;0,34%
7.09.2007;2,95;1,05;0,09177;0,34%
6.09.2007;2,94;1,05;0,09177;0,00%
5.09.2007;2,94;1,05;0,09177;0,34%
4.09.2007;2,93;1,05;0,09177;0,34%
1.09.2007;2,92;1,05;0,09177;0,34%
31.08.2007;2,91;1,05;0,09177;0,69%
30.08.2007;2,89;1,05;0,09177;0,35%
28.08.2007;2,88;1,05;0,09177;-0,35%
25.08.2007;2,89;1,05;0,09177;0,00%
24.08.2007;2,89;1,05;0,09177;-0,34%
23.08.2007;2,9;1,05;0,09177;0,00%
22.08.2007;2,9;1,05;0,09177;-0,34%
21.08.2007;2,91;1,05;0,09177;0,69%
18.08.2007;2,89;1,05;0,09177;0,35%
17.08.2007;2,88;1,05;0,09177;0,70%
15.08.2007;2,86;1,05;0,09177;0,70%
14.08.2007;2,84;1,05;0,09177;0,00%
11.08.2007;2,84;1,05;0,09177;0,00%
10.08.2007;2,84;1,05;0,09177;-1,05%
9.08.2007;2,87;1,05;0,09177;-1,03%
8.08.2007;2,9;1,05;0,09177;-1,02%
7.08.2007;2,93;1,05;0,09177;-0,34%
4.08.2007;2,94;1,05;0,09177;0,00%
3.08.2007;2,94;1,05;0,09177;0,34%
2.08.2007;2,93;1,05;0,09177;0,69%
1.08.2007;2,91;1,05;0,09177;0,34%
31.07.2007;2,9;1,05;0,09177;0,35%
28.07.2007;2,89;1,05;0,09177;0,70%
27.07.2007;2,87;1,05;0,09177;0,00%
26.07.2007;2,87;1,05;0,09177;-0,35%
25.07.2007;2,88;1,05;0,09177;0,00%
24.07.2007;2,88;1,05;0,09177;0,00%
21.07.2007;2,88;1,05;0,09177;0,00%
20.07.2007;2,88;1,05;0,09177;0,00%
19.07.2007;2,88;1,05;0,09177;-0,35%
18.07.2007;2,89;1,05;0,09177;0,00%
17.07.2007;2,89;1,05;0,09177;-0,34%
14.07.2007;2,9;1,05;0,09177;0,35%
13.07.2007;2,89;1,05;0,09177;0,35%
12.07.2007;2,88;1,05;0,09177;0,35%
11.07.2007;2,87;1,05;0,09177;0,00%
10.07.2007;2,87;1,05;0,09177;0,00%
7.07.2007;2,87;1,05;0,09177;0,35%
6.07.2007;2,86;1,05;0,09177;0,00%
5.07.2007;2,86;1,05;0,09177;0,00%
4.07.2007;2,86;1,05;0,09177;-0,35%
3.07.2007;2,87;1,05;0,09177;-0,35%
30.06.2007;2,88;1,05;0,09177;-0,69%
29.06.2007;2,9;1,05;0,09177;1,40%
28.06.2007;2,86;1,05;0,09177;-0,69%
27.06.2007;2,88;1,05;0,09177;-0,35%
26.06.2007;2,89;1,05;0,09177;-0,34%
23.06.2007;2,9;1,05;0,09177;0,35%
22.06.2007;2,89;1,05;0,09177;-0,34%
21.06.2007;2,9;1,05;0,09177;0,00%
20.06.2007;2,9;1,05;0,09177;0,35%
19.06.2007;2,89;1,05;0,09177;0,70%
16.06.2007;2,87;1,05;0,09177;0,00%
15.06.2007;2,87;1,05;0,09177;0,35%
14.06.2007;2,86;1,05;0,09177;0,00%
13.06.2007;2,86;1,05;0,09177;0,00%
12.06.2007;2,86;1,05;0,09177;1,06%
9.06.2007;2,83;1,05;0,09177;0,35%
7.06.2007;2,82;1,05;0,09177;0,36%
6.06.2007;2,81;1,05;0,09177;0,00%
5.06.2007;2,81;1,05;0,09177;0,00%
2.06.2007;2,81;1,05;0,09177;0,00%
1.06.2007;2,81;1,05;0,09177;0,00%
31.05.2007;2,81;1,05;0,09177;0,00%
30.05.2007;2,81;1,05;0,09177;-0,71%
29.05.2007;2,83;1,05;0,09177;0,00%
26.05.2007;2,83;1,05;0,09177;0,35%
25.05.2007;2,82;1,05;0,09177;0,71%
24.05.2007;2,8;1,05;0,09177;0,36%
22.05.2007;2,79;1,05;0,09177;0,36%
19.05.2007;2,78;1,05;0,09177;0,36%
18.05.2007;2,77;1,05;0,09177;-0,36%
17.05.2007;2,78;1,05;0,09177;0,36%
16.05.2007;2,77;1,05;0,09177;0,36%
15.05.2007;2,76;1,05;0,09177;0,36%
12.05.2007;2,75;1,05;0,09177;0,36%
11.05.2007;2,74;1,05;0,09177;-0,36%
10.05.2007;2,75;1,05;0,09177;-0,72%
5.05.2007;2,77;1,05;0,09177;-1,07%
3.05.2007;2,8;1,05;0,09177;0,72%
28.04.2007;2,78;1,05;0,09177;0,00%
27.04.2007;2,78;1,05;0,09177;0,00%
26.04.2007;2,78;1,05;0,09177;0,00%
25.04.2007;2,78;1,05;0,09177;1,09%
24.04.2007;2,75;1,05;0,09177;-0,36%
21.04.2007;2,76;1,05;0,09177;-0,36%
20.04.2007;2,77;1,05;0,09177;-1,07%
19.04.2007;2,8;1,05;0,09177;-0,36%
18.04.2007;2,81;1,05;0,09177;-0,71%
17.04.2007;2,83;1,05;0,09177;0,35%
14.04.2007;2,82;1,05;0,09177;0,36%
12.04.2007;2,81;1,05;0,09177;-0,71%
7.04.2007;2,83;1,05;0,09177;0,00%
6.04.2007;2,83;1,05;0,09177;0,35%
5.04.2007;2,82;1,05;0,09177;0,00%
4.04.2007;2,82;1,05;0,09177;0,00%
3.04.2007;2,82;1,05;0,09177;1,08%
31.03.2007;2,79;1,05;0,09177;0,72%
30.03.2007;2,77;1,05;0,09177;0,73%
29.03.2007;2,75;1,05;0,09177;0,36%
28.03.2007;2,74;1,05;0,09177;0,74%
27.03.2007;2,72;1,05;0,09177;0,00%
24.03.2007;2,72;1,05;0,09177;0,37%
23.03.2007;2,71;1,05;0,09177;0,00%
22.03.2007;2,71;1,05;0,09177;0,00%
21.03.2007;2,71;1,05;0,09177;-0,37%
20.03.2007;2,72;1,05;0,09177;0,37%
17.03.2007;2,71;1,05;0,09177;-0,37%
16.03.2007;2,72;1,05;0,09177;-0,37%
15.03.2007;2,73;1,05;0,09177;0,74%
14.03.2007;2,71;1,05;0,09177;-1,45%
13.03.2007;2,75;1,05;0,09177;-0,36%
9.03.2007;2,76;1,05;0,09177;0,73%
8.03.2007;2,74;1,05;0,09177;0,00%
7.03.2007;2,74;1,05;0,09177;0,00%
6.03.2007;2,74;1,05;0,09177;0,37%
3.03.2007;2,73;1,05;0,09177;0,37%
2.03.2007;2,72;1,05;0,09177;0,37%
1.03.2007;2,71;1,05;0,09177;0,74%
28.02.2007;2,69;1,05;0,09177;0,37%
27.02.2007;2,68;1,05;0,09177;0,00%
24.02.2007;2,68;1,05;0,09177;0,00%
23.02.2007;2,68;1,05;0,09177;0,75%
22.02.2007;2,66;1,05;0,09177;-1,48%
20.02.2007;2,7;1,05;0,09177;0,75%
17.02.2007;2,68;1,05;0,09177;-0,37%
16.02.2007;2,69;1,05;0,09177;-0,74%
15.02.2007;2,71;1,05;0,09177;0,00%
14.02.2007;2,71;1,05;0,09177;-0,73%
13.02.2007;2,73;1,05;0,09177;0,74%
10.02.2007;2,71;1,05;0,09177;-0,37%
8.02.2007;2,72;1,05;0,09177;0,37%
7.02.2007;2,71;1,05;0,09177;0,37%
3.02.2007;2,7;1,05;0,09177;0,37%
2.02.2007;2,69;1,05;0,09177;0,75%
1.02.2007;2,67;1,05;0,09177;0,75%
31.01.2007;2,65;1,05;0,09177;0,38%
30.01.2007;2,64;1,05;0,09177;0,38%
27.01.2007;2,63;1,05;0,09177;1,15%
26.01.2007;2,6;1,05;0,09177;0,78%
24.01.2007;2,58;1,05;0,09177;0,39%
20.01.2007;2,57;1,05;0,09177;-0,39%
19.01.2007;2,58;1,05;0,09177;0,00%
18.01.2007;2,58;1,05;0,09177;-0,39%
17.01.2007;2,59;1,05;0,09177;0,00%
16.01.2007;2,59;1,05;0,09177;-0,38%
13.01.2007;2,6;1,05;0,09177;0,00%
12.01.2007;2,6;1,05;0,09177;0,39%
11.01.2007;2,59;1,05;0,09177;-0,38%
10.01.2007;2,6;1,05;0,09177;0,00%
9.01.2007;2,6;1,05;0,09177;0,00%
6.01.2007;2,6;1,05;0,09177;-0,76%
5.01.2007;2,62;1,05;0,09177;-1,50%
4.01.2007;2,66;1,05;0,09177;-0,37%
3.01.2007;2,67;1,05;0,09177;-0,37%
1.01.2007;2,68;1,05;0,09177;0,00%
29.12.2006;2,68;1,05;0,09095;-0,37%
23.12.2006;2,69;1,05;0,09095;-0,37%
22.12.2006;2,7;1,05;0,09095;0,00%
21.12.2006;2,7;1,05;0,09095;-0,37%
19.12.2006;2,71;1,05;0,09095;0,00%
16.12.2006;2,71;1,05;0,09095;0,00%
14.12.2006;2,71;1,05;0,09095;-0,73%
13.12.2006;2,73;1,05;0,09095;-0,36%
9.12.2006;2,74;1,05;0,09095;-0,36%
8.12.2006;2,75;1,05;0,09095;-0,36%
7.12.2006;2,76;1,05;0,09095;-0,72%
2.12.2006;2,78;1,05;0,09095;0,36%
1.12.2006;2,77;1,05;0,09095;0,00%
29.11.2006;2,77;1,05;0,09095;0,73%
28.11.2006;2,75;1,05;0,09095;0,36%
25.11.2006;2,74;1,05;0,09095;-0,36%
23.11.2006;2,75;1,05;0,09095;-0,72%
22.11.2006;2,77;1,05;0,09095;-1,07%
15.11.2006;2,8;1,05;0,09095;-1,06%
10.11.2006;2,83;1,05;0,09095;0,35%
8.11.2006;2,82;1,05;0,09095;0,36%
7.11.2006;2,81;1,05;0,09095;-0,35%
4.11.2006;2,82;1,05;0,09095;-2,08%
3.11.2006;2,88;1,05;0,09095;-1,37%
27.10.2006;2,92;1,05;0,09095;0,00%
26.10.2006;2,92;1,05;0,09095;-3,63%
25.10.2006;3,03;1,05;0,09095;0,66%
24.10.2006;3,01;1,05;0,09095;-0,66%
21.10.2006;3,03;1,05;0,09095;-0,33%
20.10.2006;3,04;1,05;0,09095;1,33%
17.10.2006;3;1,05;0,09095;0,33%
14.10.2006;2,99;1,05;0,09095;-0,33%
11.10.2006;3;1,05;0,09095;0,67%
5.10.2006;2,98;1,05;0,09095;-0,33%
4.10.2006;2,99;1,05;0,09095;0,67%
3.10.2006;2,97;1,05;0,09095;-0,34%
30.09.2006;2,98;1,05;0,09095;1,02%
29.09.2006;2,95;1,05;0,09095;0,00%
28.09.2006;2,95;1,05;0,09095;2,43%
27.09.2006;2,88;1,05;0,09095;0,70%
26.09.2006;2,86;1,05;0,09095;2,14%
23.09.2006;2,8;1,05;0,09095;0,00%
22.09.2006;2,8;1,05;0,09095;-1,06%
21.09.2006;2,83;1,05;0,09095;0,00%
20.09.2006;2,83;1,05;0,09095;-0,35%
19.09.2006;2,84;1,05;0,09095;-0,70%
16.09.2006;2,86;1,05;0,09095;-1,04%
15.09.2006;2,89;1,05;0,09095;-1,03%
14.09.2006;2,92;1,05;0,09095;-0,68%
13.09.2006;2,94;1,05;0,09095;-1,34%
12.09.2006;2,98;1,05;0,09095;-0,67%
8.09.2006;3;1,05;0,09095;-0,33%
6.09.2006;3,01;1,05;0,09095;-0,99%
5.09.2006;3,04;1,05;0,09095;-0,33%
2.09.2006;3,05;1,05;0,09095;0,00%
1.09.2006;3,05;1,05;0,09095;-0,33%
31.08.2006;3,06;1,05;0,09095;-0,97%
29.08.2006;3,09;1,05;0,09095;0,65%
28.08.2006;3,07;1,05;0,09095;0,33%
26.08.2006;3,06;1,05;0,09095;0,33%
25.08.2006;3,05;1,05;0,09095;0,00%
24.08.2006;3,05;1,05;0,09095;0,00%
23.08.2006;3,05;1,05;0,09095;0,66%
22.08.2006;3,03;1,05;0,09095;0,00%
19.08.2006;3,03;1,05;0,09095;-0,66%
18.08.2006;3,05;1,05;0,09095;-0,33%
17.08.2006;3,06;1,05;0,09095;0,00%
15.08.2006;3,06;1,05;0,09095;-0,33%
12.08.2006;3,07;1,05;0,09095;-1,29%
11.08.2006;3,11;1,05;0,09095;0,00%
10.08.2006;3,11;1,05;0,09095;0,65%
9.08.2006;3,09;1,05;0,09095;0,00%
5.08.2006;3,09;1,05;0,09095;0,00%
4.08.2006;3,09;1,05;0,09095;0,32%
3.08.2006;3,08;1,05;0,09095;1,65%
2.08.2006;3,03;1,05;0,09095;0,00%
1.08.2006;3,03;1,05;0,09095;0,00%
29.07.2006;3,03;1,05;0,09095;-0,33%
28.07.2006;3,04;1,05;0,09095;1,00%
27.07.2006;3,01;1,05;0,09095;-0,33%
26.07.2006;3,02;1,05;0,09095;-0,66%
25.07.2006;3,04;1,05;0,09095;-0,98%
22.07.2006;3,07;1,05;0,09095;-0,97%
21.07.2006;3,1;1,05;0,09095;-1,59%
20.07.2006;3,15;1,05;0,09095;0,32%
19.07.2006;3,14;1,05;0,09095;0,64%
18.07.2006;3,12;1,05;0,09095;0,65%
15.07.2006;3,1;1,05;0,09095;0,32%
14.07.2006;3,09;1,05;0,09095;-0,32%
13.07.2006;3,1;1,05;0,09095;0,32%
12.07.2006;3,09;1,05;0,09095;-0,96%
11.07.2006;3,12;1,05;0,09095;0,00%
8.07.2006;3,12;1,05;0,09095;0,00%
7.07.2006;3,12;1,05;0,09095;0,65%
6.07.2006;3,1;1,05;0,09095;-0,64%
4.07.2006;3,12;1,05;0,09095;-1,27%
1.07.2006;3,16;1,05;0,09095;1,28%
30.06.2006;3,12;1,05;0,09095;0,32%
29.06.2006;3,11;1,05;0,09095;0,00%
28.06.2006;3,11;1,05;0,09095;0,00%
27.06.2006;3,11;1,05;0,09095;0,32%
24.06.2006;3,1;1,05;0,09095;0,98%
23.06.2006;3,07;1,05;0,09095;0,00%
22.06.2006;3,07;1,05;0,09095;0,33%
21.06.2006;3,06;1,05;0,09095;0,00%
20.06.2006;3,06;1,05;0,09095;-0,33%
17.06.2006;3,07;1,05;0,09095;0,33%
16.06.2006;3,06;1,05;0,09095;-0,33%
15.06.2006;3,07;1,05;0,09095;-0,32%
14.06.2006;3,08;1,05;0,09095;0,65%
13.06.2006;3,06;1,05;0,09095;1,32%
10.06.2006;3,02;1,05;0,09095;-0,33%
8.06.2006;3,03;1,05;0,09095;0,66%
7.06.2006;3,01;1,05;0,09095;0,00%
6.06.2006;3,01;1,05;0,09095;0,00%
3.06.2006;3,01;1,05;0,09095;0,67%
2.06.2006;2,99;1,05;0,09095;-0,66%
1.06.2006;3,01;1,05;0,09095;0,33%
30.05.2006;3;1,05;0,09095;0,67%
27.05.2006;2,98;1,05;0,09095;-0,33%
26.05.2006;2,99;1,05;0,09095;0,00%
25.05.2006;2,99;1,05;0,09095;1,01%
24.05.2006;2,96;1,05;0,09095;0,00%
23.05.2006;2,96;1,05;0,09095;-0,67%
20.05.2006;2,98;1,05;0,09095;-0,33%
19.05.2006;2,99;1,05;0,09095;-0,33%
18.05.2006;3;1,05;0,09095;0,00%
17.05.2006;3;1,05;0,09095;-0,33%
16.05.2006;3,01;1,05;0,09095;0,00%
13.05.2006;3,01;1,05;0,09095;1,35%
12.05.2006;2,97;1,05;0,09095;0,00%
11.05.2006;2,97;1,05;0,09095;0,68%
10.05.2006;2,95;1,05;0,09095;-1,01%
9.05.2006;2,98;1,05;0,09095;-0,67%
6.05.2006;3;1,05;0,09095;-1,32%
5.05.2006;3,04;1,05;0,09095;-0,33%
3.05.2006;3,05;1,05;0,09095;-0,65%
29.04.2006;3,07;1,05;0,09095;-0,32%
28.04.2006;3,08;1,05;0,09095;0,00%
27.04.2006;3,08;1,05;0,09095;-0,65%
26.04.2006;3,1;1,05;0,09095;0,65%
25.04.2006;3,08;1,05;0,09095;0,33%
22.04.2006;3,07;1,05;0,09095;-0,65%
21.04.2006;3,09;1,05;0,09095;0,65%
20.04.2006;3,07;1,05;0,09095;0,99%
15.04.2006;3,04;1,05;0,09095;0,00%
14.04.2006;3,04;1,05;0,09095;0,66%
13.04.2006;3,02;1,05;0,09095;0,33%
12.04.2006;3,01;1,05;0,09095;1,01%
8.04.2006;2,98;1,05;0,09095;0,34%
7.04.2006;2,97;1,05;0,09095;0,00%
6.04.2006;2,97;1,05;0,09095;-0,67%
5.04.2006;2,99;1,05;0,09095;1,01%
4.04.2006;2,96;1,05;0,09095;-0,67%
1.04.2006;2,98;1,05;0,09095;0,34%
31.03.2006;2,97;1,05;0,09095;0,68%
30.03.2006;2,95;1,05;0,09095;1,37%
29.03.2006;2,91;1,05;0,09095;-0,34%
28.03.2006;2,92;1,05;0,09095;0,69%
25.03.2006;2,9;1,05;0,09095;-0,34%
24.03.2006;2,91;1,05;0,09095;1,04%
23.03.2006;2,88;1,05;0,09095;-0,69%
22.03.2006;2,9;1,05;0,09095;-0,34%
21.03.2006;2,91;1,05;0,09095;-0,34%
18.03.2006;2,92;1,05;0,09095;-0,68%
17.03.2006;2,94;1,05;0,09095;0,68%
16.03.2006;2,92;1,05;0,09095;1,04%
15.03.2006;2,89;1,05;0,09095;0,35%
14.03.2006;2,88;1,05;0,09095;0,00%
11.03.2006;2,88;1,05;0,09095;0,00%
10.03.2006;2,88;1,05;0,09095;-0,35%
7.03.2006;2,89;1,05;0,09095;0,35%
4.03.2006;2,88;1,05;0,09095;0,70%
3.03.2006;2,86;1,05;0,09095;0,70%
2.03.2006;2,84;1,05;0,09095;0,35%
1.03.2006;2,83;1,05;0,09095;-0,35%
28.02.2006;2,84;1,05;0,09095;0,71%
25.02.2006;2,82;1,05;0,09095;0,36%
24.02.2006;2,81;1,05;0,09095;-0,35%
22.02.2006;2,82;1,05;0,09095;0,71%
21.02.2006;2,8;1,05;0,09095;0,72%
18.02.2006;2,78;1,05;0,09095;0,00%
17.02.2006;2,78;1,05;0,09095;0,36%
16.02.2006;2,77;1,05;0,09095;-1,07%
15.02.2006;2,8;1,05;0,09095;0,36%
14.02.2006;2,79;1,05;0,09095;0,00%
11.02.2006;2,79;1,05;0,09095;-0,71%
10.02.2006;2,81;1,05;0,09095;-0,35%
9.02.2006;2,82;1,05;0,09095;-0,70%
8.02.2006;2,84;1,05;0,09095;0,35%
7.02.2006;2,83;1,05;0,09095;-0,35%
4.02.2006;2,84;1,05;0,09095;0,00%
3.02.2006;2,84;1,05;0,09095;-0,70%
1.02.2006;2,86;1,05;0,09095;0,35%
31.01.2006;2,85;1,05;0,09095;0,35%
28.01.2006;2,84;1,05;0,09095;0,35%
27.01.2006;2,83;1,05;0,09095;-0,70%
26.01.2006;2,85;1,05;0,09095;-0,35%
25.01.2006;2,86;1,05;0,09095;-0,35%
24.01.2006;2,87;1,05;0,09095;1,77%
21.01.2006;2,82;1,05;0,09095;0,71%
20.01.2006;2,8;1,05;0,09095;0,72%
19.01.2006;2,78;1,05;0,09095;0,00%
18.01.2006;2,78;1,05;0,09095;1,09%
17.01.2006;2,75;1,05;0,09095;-0,36%
15.01.2006;2,76;1,05;0,09095;-0,36%
14.01.2006;2,77;1,05;0,09095;0,36%
13.01.2006;2,76;1,05;0,09095;-0,72%
12.01.2006;2,78;1,05;0,09095;-0,36%
11.01.2006;2,79;1,05;0,09095;-0,36%
10.01.2006;2,8;1,05;0,09095;0,00%
7.01.2006;2,8;1,05;0,09095;-0,36%
6.01.2006;2,81;1,05;0,09095;-1,75%
5.01.2006;2,86;1,05;0,09095;2,88%
4.01.2006;2,78;1,05;0,09095;-1,77%
3.01.2006;2,83;1,05;0,09095;0,00%
1.01.2006;2,83;1,05;0,09095;0,00%
31.12.2005;2,83;1,05;0,08873;0,00%
30.12.2005;2,83;1,05;0,08873;-0,35%
28.12.2005;2,84;1,05;0,08873;-0,70%
25.12.2005;2,86;1,05;0,08873;-0,69%
24.12.2005;2,88;1,05;0,08873;1,77%
23.12.2005;2,83;1,05;0,08873;1,43%
22.12.2005;2,79;1,05;0,08873;0,00%
21.12.2005;2,79;1,05;0,08873;-1,41%
20.12.2005;2,83;1,05;0,08873;-0,70%
17.12.2005;2,85;1,05;0,08873;0,71%
15.12.2005;2,83;1,05;0,08873;-1,05%
14.12.2005;2,86;1,05;0,08873;-0,69%
13.12.2005;2,88;1,05;0,08873;0,00%
11.12.2005;2,88;1,05;0,08873;1,77%
9.12.2005;2,83;1,05;0,08873;0,00%
8.12.2005;2,83;1,05;0,08873;-2,08%
7.12.2005;2,89;1,05;0,08873;1,40%
6.12.2005;2,85;1,05;0,08873;1,06%
4.12.2005;2,82;1,05;0,08873;0,71%
2.12.2005;2,8;1,05;0,08873;0,00%
1.12.2005;2,8;1,05;0,08873;0,00%
29.11.2005;2,8;1,05;0,08873;0,00%
25.11.2005;2,8;1,05;0,08873;-2,44%
24.11.2005;2,87;1,05;0,08873;-1,03%
22.11.2005;2,9;1,05;0,08873;-1,02%
20.11.2005;2,93;1,05;0,08873;0,00%
18.11.2005;2,93;1,05;0,08873;0,00%
17.11.2005;2,93;1,05;0,08873;0,00%
16.11.2005;2,93;1,05;0,08873;0,00%
15.11.2005;2,93;1,05;0,08873;-1,68%
12.11.2005;2,98;1,05;0,08873;1,36%
9.11.2005;2,94;1,05;0,08873;0,68%
6.11.2005;2,92;1,05;0,08873;0,00%
5.11.2005;2,92;1,05;0,08873;0,00%
4.11.2005;2,92;1,05;0,08873;-1,68%
3.11.2005;2,97;1,05;0,08873;-0,67%
2.11.2005;2,99;1,05;0,08873;0,00%
1.11.2005;2,99;1,05;0,08873;-1,32%
29.10.2005;3,03;1,05;0,08873;0,00%
28.10.2005;3,03;1,05;0,08873;1,68%
27.10.2005;2,98;1,05;0,08873;1,71%
26.10.2005;2,93;1,05;0,08873;0,69%
25.10.2005;2,91;1,05;0,08873;-1,69%
22.10.2005;2,96;1,05;0,08873;-1,99%
21.10.2005;3,02;1,05;0,08873;0,00%
20.10.2005;3,02;1,05;0,08873;-1,63%
19.10.2005;3,07;1,05;0,08873;0,99%
18.10.2005;3,04;1,05;0,08873;-1,62%
17.10.2005;3,09;1,05;0,08873;0,00%
16.10.2005;3,09;1,05;0,08873;-0,64%
15.10.2005;3,11;1,05;0,08873;0,00%
14.10.2005;3,11;1,05;0,08873;0,65%
13.10.2005;3,09;1,05;0,08873;0,98%
12.10.2005;3,06;1,05;0,08873;-1,61%
8.10.2005;3,11;1,05;0,08873;-2,20%
7.10.2005;3,18;1,05;0,08873;1,60%
6.10.2005;3,13;1,05;0,08873;-1,26%
5.10.2005;3,17;1,05;0,08873;0,96%
4.10.2005;3,14;1,05;0,08873;0,00%
2.10.2005;3,14;1,05;0,08873;0,00%
1.10.2005;3,14;1,05;0,08873;-1,26%
30.09.2005;3,18;1,05;0,08873;2,91%
29.09.2005;3,09;1,05;0,08873;1,31%
28.09.2005;3,05;1,05;0,08873;2,69%
27.09.2005;2,97;1,05;0,08873;-1,98%
25.09.2005;3,03;1,05;0,08873;-0,98%
24.09.2005;3,06;1,05;0,08873;0,33%
23.09.2005;3,05;1,05;0,08873;2,01%
22.09.2005;2,99;1,05;0,08873;-1,97%
21.09.2005;3,05;1,05;0,08873;5,17%
20.09.2005;2,9;1,05;0,08873;-1,02%
18.09.2005;2,93;1,05;0,08873;-0,68%
17.09.2005;2,95;1,05;0,08873;-0,34%
16.09.2005;2,96;1,05;0,08873;1,72%
15.09.2005;2,91;1,05;0,08873;0,00%
14.09.2005;2,91;1,05;0,08873;-3,00%
11.09.2005;3;1,05;0,08873;1,35%
10.09.2005;2,96;1,05;0,08873;-1,66%
9.09.2005;3,01;1,05;0,08873;-1,63%
8.09.2005;3,06;1,05;0,08873;1,66%
7.09.2005;3,01;1,05;0,08873;-2,27%
6.09.2005;3,08;1,05;0,08873;-2,22%
4.09.2005;3,15;1,05;0,08873;-0,94%
3.09.2005;3,18;1,05;0,08873;0,95%
2.09.2005;3,15;1,05;0,08873;1,61%
1.09.2005;3,1;1,05;0,08873;1,97%
30.08.2005;3,04;1,05;0,08873;0,00%
28.08.2005;3,04;1,05;0,08873;-0,33%
27.08.2005;3,05;1,05;0,08873;1,33%
26.08.2005;3,01;1,05;0,08873;0,00%
25.08.2005;3,01;1,05;0,08873;-0,99%
24.08.2005;3,04;1,05;0,08873;0,66%
23.08.2005;3,02;1,05;0,08873;1,68%
21.08.2005;2,97;1,05;0,08873;0,68%
20.08.2005;2,95;1,05;0,08873;-1,34%
19.08.2005;2,99;1,05;0,08873;-0,99%
18.08.2005;3,02;1,05;0,08873;0,67%
17.08.2005;3;1,05;0,08873;-0,99%
13.08.2005;3,03;1,05;0,08873;2,02%
11.08.2005;2,97;1,05;0,08873;0,00%
10.08.2005;2,97;1,05;0,08873;2,06%
9.08.2005;2,91;1,05;0,08873;0,00%
6.08.2005;2,91;1,05;0,08873;0,00%
4.08.2005;2,91;1,05;0,08873;-0,68%
3.08.2005;2,93;1,05;0,08873;0,69%
31.07.2005;2,91;1,05;0,08873;0,69%
30.07.2005;2,89;1,05;0,08873;-1,70%
29.07.2005;2,94;1,05;0,08873;0,00%
28.07.2005;2,94;1,05;0,08873;1,38%
27.07.2005;2,9;1,05;0,08873;1,05%
23.07.2005;2,87;1,05;0,08873;-1,71%
21.07.2005;2,92;1,05;0,08873;0,00%
20.07.2005;2,92;1,05;0,08873;-1,35%
19.07.2005;2,96;1,05;0,08873;0,00%
17.07.2005;2,96;1,05;0,08873;0,00%
15.07.2005;2,96;1,05;0,08873;-0,67%
